log_date,asin_y4a,country,platform,y4a_nmv,y4a_unitsold,y4a_asp,direct_y4a_rank,direct_y4a_market_share,direct_asin_competitor,direct_comp_nmv,direct_comp_unitsold,direct_comp_asp,direct_comp_market_share,direct_asp_y4a_comp_pct,direct_cm_external,port_y4a_rank,port_y4a_market_share,port_asin_competitor,port_comp_nmv,port_comp_unitsold,port_comp_asp,port_comp_market_share,port_asp_y4a_comp_pct,port_cm_external,master_category,super_category,main_category,category,product_line,target_unitsold,year,month,day,weekday,dayofyear,is_weekend,is_big_sale,lag_y4a_asp_1d,lag_y4a_asp_3d,lag_y4a_asp_7d,lag_y4a_unitsold_1d,lag_y4a_unitsold_3d,lag_y4a_unitsold_7d,direct_price_gap,port_price_gap
2025-09-21,B085C279MB,USA,Amazon,172.0,4.0,43.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,18.0,1.78,B07FR67WS2,1071.0,37.0,28.95,11.07,148.53,14.02628833,Indoor Equipment,Functional Training,Stamina Training,Weighted Balls,Slam Balls,1.6094379124341003,2025,9,21,6,264,True,False,47.0,41.0,50.0,3.0,2.0,1.0,1042.0,14.05
2025-09-26,B085C8XV79,USA,Amazon,23.0,1.0,23.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,28.4,B092YTHWR1,27.0,1.0,27.0,33.33,85.19,6.105498547,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,26,4,269,False,False,20.0,19.0,41.0,1.0,1.0,1.0,1022.0,-4.0
2025-09-15,B085C8XV79,USA,Amazon,20.0,1.0,20.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,15.27,B092YTHWR1,63.0,2.0,31.5,48.09,63.49,2.777600071,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,15,0,258,False,False,19.0,18.0,32.0,1.0,1.0,1.0,1019.0,-11.5
2025-09-14,B085C8XV79,USA,Amazon,19.0,1.0,19.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,15.97,B092YTHWR1,51.0,1.0,51.0,42.86,37.25,-0.244274111,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,14,6,257,True,False,19.0,24.0,31.0,1.0,1.0,1.0,1018.0,-32.0
2025-09-06,B085C8XV79,USA,Amazon,19.0,1.0,19.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,13.38,B085C9CCFZ,58.0,2.0,29.0,40.85,65.52,6.44641896,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,6,5,249,True,False,18.0,33.0,33.0,1.0,1.0,1.0,1018.0,-10.0
2025-09-05,B085C8XV79,USA,Amazon,18.0,1.0,18.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,11.61,B085C9CCFZ,85.0,3.0,28.33,54.84,63.54,3.179135538,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,5,4,248,False,False,24.0,41.0,21.0,1.0,1.0,1.0,1017.0,-10.329999999999998
2025-09-04,B085C8XV79,USA,Amazon,24.0,1.0,24.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,16.22,B085C9CCFZ,54.0,2.0,27.0,36.49,88.89,6.245968199,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,4,3,247,False,False,33.0,32.0,38.0,1.0,1.0,1.0,1023.0,-3.0
2025-09-01,B085C8XV79,USA,Amazon,33.0,1.0,33.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,24.26,B085C9CCFZ,50.0,2.0,25.0,36.76,132.0,-0.349393908,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,1,0,244,False,False,41.0,31.0,32.0,1.0,1.0,1.0,1032.0,8.0
2025-09-27,B085C9CCFZ,USA,Amazon,23.0,1.0,23.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,23.96,B085C8XV79,32.0,1.0,32.0,33.33,71.88,-5.26,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,27,5,270,True,False,20.0,20.0,21.0,1.0,1.0,1.0,1022.0,-9.0
2025-09-26,B085C9CCFZ,USA,Amazon,20.0,1.0,20.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,24.69,B092YTHWR1,27.0,1.0,27.0,33.33,74.07,-6.39,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,26,4,269,False,False,27.0,20.0,39.0,1.0,1.0,1.0,1019.0,-7.0
2025-09-25,B085C9CCFZ,USA,Amazon,27.0,1.0,27.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,23.48,B085C8XV79,55.0,2.0,27.5,47.83,98.18,-3.22,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,25,3,268,False,False,20.0,18.0,21.0,1.0,1.0,1.0,1026.0,-0.5
2025-09-24,B085C9CCFZ,USA,Amazon,20.0,1.0,20.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,20.2,B085C8XV79,40.0,1.0,40.0,40.4,50.0,27.03901875,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,24,2,267,False,False,20.0,29.0,26.0,1.0,1.0,1.0,1019.0,-20.0
2025-09-23,B085C9CCFZ,USA,Amazon,20.0,1.0,20.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,20.62,B085C8XV79,38.0,1.0,38.0,39.18,52.63,6.8876075,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,23,1,266,False,False,18.0,21.0,25.0,1.0,1.0,1.0,1019.0,-18.0
2025-09-22,B085C9CCFZ,USA,Amazon,18.0,1.0,18.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,21.43,B085C8XV79,33.0,1.0,33.0,39.29,54.55,-4.5,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,22,0,265,False,False,29.0,39.0,22.0,1.0,1.0,1.0,1017.0,-15.0
2025-09-21,B085C9CCFZ,USA,Amazon,29.0,1.0,29.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,24.17,B085C8XV79,50.0,2.0,25.0,41.67,116.0,-2.28,Indoor Equipment,Balance & Flexibility,Balance Trainers,Balance Pods,Balance Pods,0.6931471805599453,2025,9,21,6,264,True,False,21.0,21.0,19.0,1.0,1.0,1.0,1028.0,4.0
2025-09-26,B085FVSTHB,USA,Amazon,69.0,3.0,23.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,19.55,B07NDLBHMS,139.0,4.0,34.75,39.38,66.19,17.89184311,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Adjustable Kettlebell Handles,1.3862943611198906,2025,9,26,4,269,False,False,25.25,24.0,37.0,4.0,5.0,1.0,1022.0,-11.75
2025-09-25,B085FVSTHB,USA,Amazon,101.0,4.0,25.25,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,29.02,B07NDLBHMS,112.0,3.0,37.33,32.18,67.64,2.797446157,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Adjustable Kettlebell Handles,1.6094379124341003,2025,9,25,3,268,False,False,30.5,26.75,26.0,2.0,4.0,5.0,1024.25,-12.079999999999998
2025-09-20,B085FVSTHB,USA,Amazon,61.0,2.0,30.5,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,3.0,19.87,B08V8G55NW,115.0,4.0,28.75,37.46,106.09,17.87436875,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Adjustable Kettlebell Handles,1.0986122886681096,2025,9,20,5,263,True,False,24.0,39.0,25.0,5.0,1.0,7.0,1029.5,1.75
2025-09-19,B085FVSTHB,USA,Amazon,120.0,5.0,24.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,22.86,B08V8G55NW,235.0,8.0,29.38,44.76,81.69,35.60536095,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Adjustable Kettlebell Handles,1.791759469228055,2025,9,19,4,262,False,False,26.75,25.8,25.5,4.0,5.0,6.0,1023.0,-5.379999999999999
2025-09-18,B085FVSTHB,USA,Amazon,107.0,4.0,26.75,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,15.11,B08V8G55NW,213.0,7.0,30.43,30.08,87.91,48.20033948,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Adjustable Kettlebell Handles,1.6094379124341003,2025,9,18,3,261,False,False,39.0,37.0,28.33,1.0,1.0,6.0,1025.75,-3.6799999999999997
2025-09-16,B085FVSTHB,USA,Amazon,39.0,1.0,39.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,4.0,16.05,B08V8G55NW,72.0,2.0,36.0,29.63,108.33,5.046513167,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Adjustable Kettlebell Handles,0.6931471805599453,2025,9,16,1,259,False,False,25.8,26.0,26.0,5.0,5.0,4.0,1038.0,3.0
2025-09-14,B085FVSTHB,USA,Amazon,129.0,5.0,25.8,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,31.23,B07NDLBHMS,135.0,4.0,33.75,32.69,76.44,-5.463852662,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Adjustable Kettlebell Handles,1.791759469228055,2025,9,14,6,257,True,False,37.0,25.0,26.25,1.0,7.0,4.0,1024.8,-7.949999999999999
2025-09-27,B085FY4QBY,USA,Amazon,83.0,2.0,41.5,2.0,30.86,B0CP4789Q5,186.0,7.0,26.57,69.14,156.19,-7.99291,7.0,1.49,B09WZN4FD2,2088.0,60.0,34.8,37.37,119.25,-7.99291,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Kettle Grips,1.0986122886681096,2025,9,27,5,270,True,False,40.0,31.0,25.75,2.0,3.0,12.0,14.93,6.700000000000003
2025-09-26,B085FY4QBY,USA,Amazon,80.0,2.0,40.0,2.0,30.08,B0CP4789Q5,186.0,7.0,26.57,69.92,150.55,-7.601834622,7.0,1.41,B09WZN4FD2,2154.0,62.0,34.74,37.92,115.14,-7.601834622,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Kettle Grips,1.0986122886681096,2025,9,26,4,269,False,False,27.67,30.0,28.33,3.0,3.0,6.0,13.43,5.259999999999998
2025-09-25,B085FY4QBY,USA,Amazon,83.0,3.0,27.67,2.0,29.64,B0CP4789Q5,197.0,8.0,24.63,70.36,112.34,2.305794884,7.0,2.23,B09WZN4FD2,1487.0,43.0,34.58,39.89,80.02,2.305794884,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Kettle Grips,1.3862943611198906,2025,9,25,3,268,False,False,31.0,24.25,27.75,3.0,4.0,4.0,3.0400000000000027,-6.909999999999997
2025-09-24,B085FY4QBY,USA,Amazon,93.0,3.0,31.0,2.0,31.63,B0CP4789Q5,201.0,8.0,25.13,68.37,123.36,-25.32547936,6.0,2.31,B09WZN4FD2,1776.0,51.0,34.82,44.06,89.03,-25.32547936,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Kettle Grips,1.3862943611198906,2025,9,24,2,267,False,False,30.0,24.83,31.0,3.0,6.0,3.0,5.870000000000001,-3.8200000000000003
2025-09-23,B085FY4QBY,USA,Amazon,90.0,3.0,30.0,2.0,30.93,B0CP4789Q5,201.0,8.0,25.13,69.07,119.38,14.62335467,6.0,2.27,B09WZN4FD2,1768.0,51.0,34.67,44.64,86.53,14.62335467,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Kettle Grips,1.3862943611198906,2025,9,23,1,266,False,False,24.25,25.75,28.33,4.0,12.0,3.0,4.870000000000001,-4.670000000000002
2025-09-22,B085FY4QBY,USA,Amazon,97.0,4.0,24.25,2.0,28.53,B0CP4789Q5,243.0,10.0,24.3,71.47,99.79,8.731451797,7.0,2.37,B09WZN4FD2,1790.0,51.0,35.1,43.72,69.09,8.731451797,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Kettle Grips,1.6094379124341003,2025,9,22,0,265,False,False,24.83,28.33,24.5,6.0,6.0,4.0,-0.05000000000000071,-10.850000000000001
2025-09-21,B085FY4QBY,USA,Amazon,149.0,6.0,24.83,2.0,29.04,B0CP4789Q5,364.0,14.0,26.0,70.96,95.5,-6.998653856,7.0,3.18,B09WZN4FD2,1888.0,54.0,34.96,40.25,71.02,-6.998653856,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Simulated Kettlebells,Kettle Grips,1.9459101490553132,2025,9,21,6,264,True,False,25.75,27.75,27.33,12.0,4.0,6.0,-1.1700000000000017,-10.130000000000003
2025-09-27,B085Q3SYKW,USA,Amazon,26.0,1.0,26.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,245.0,0.04,B0731DWW5K,3485.0,115.0,30.3,4.9,85.81,-15.96096333,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,27,5,270,True,False,29.0,30.0,27.0,1.0,1.0,1.0,1025.0,-4.300000000000001
2025-09-26,B085Q3SYKW,USA,Amazon,29.0,1.0,29.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,231.0,0.04,B0731DWW5K,3693.0,122.0,30.27,5.15,95.8,-2.437264,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,26,4,269,False,False,31.0,30.0,18.5,1.0,1.0,2.0,1028.0,-1.2699999999999996
2025-09-25,B085Q3SYKW,USA,Amazon,31.0,1.0,31.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,223.0,0.04,B0731FCS7T,6136.0,186.0,32.99,8.08,93.97,-16.18607867,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,30.0,23.0,26.0,1.0,1.0,2.0,1030.0,-1.990000000000002
2025-09-24,B085Q3SYKW,USA,Amazon,30.0,1.0,30.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,226.0,0.04,B0731DWW5K,3649.0,120.0,30.41,5.31,98.65,-18.0582,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,24,2,267,False,False,30.0,28.0,20.0,1.0,1.0,1.0,1029.0,-0.41000000000000014
2025-09-23,B085Q3SYKW,USA,Amazon,30.0,1.0,30.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,225.0,0.04,B0731DWW5K,3671.0,121.0,30.34,5.4,98.88,-8.837694,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,23,1,266,False,False,23.0,27.0,28.0,1.0,1.0,1.0,1029.0,-0.33999999999999986
2025-09-22,B085Q3SYKW,USA,Amazon,23.0,1.0,23.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,233.0,0.03,B0731DWW5K,3796.0,125.0,30.37,5.29,75.73,-11.601142,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,22,0,265,False,False,28.0,18.5,28.0,1.0,2.0,1.0,1022.0,-7.370000000000001
2025-09-21,B085Q3SYKW,USA,Amazon,28.0,1.0,28.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,241.0,0.03,B0731DWW5K,4512.0,149.0,30.28,5.16,92.47,-14.49132,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,21,6,264,True,False,27.0,26.0,17.0,1.0,2.0,1.0,1027.0,-2.280000000000001
2025-09-18,B085Q4BJFK,USA,Amazon,50.0,1.0,50.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,147.0,0.08,B07F1ZB48H,4861.0,203.0,23.95,7.81,208.77,-2.97694,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,18,3,261,False,False,38.0,65.0,60.0,1.0,2.0,1.0,1049.0,26.05
2025-08-23,B085Q4BJFK,USA,Amazon,38.0,1.0,38.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,184.0,0.06,B0731FCS7T,7275.0,196.0,37.12,11.54,102.37,0.0,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,8,23,5,235,True,False,93.0,94.0,74.0,2.0,1.0,1.0,1037.0,0.8800000000000026
2025-07-12,B085Q4BJFK,USA,Amazon,186.0,2.0,93.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,149.0,0.11,B0861WC4FS,11421.0,52.0,219.63,6.87,42.34,-45.49514667,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,7,12,5,193,True,False,65.0,55.0,58.0,2.0,1.0,1.0,1092.0,-126.63
2025-07-11,B085Q4BJFK,USA,Amazon,130.0,2.0,65.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,194.0,0.07,B0861WC4FS,9022.0,41.0,220.05,5.01,29.54,-30.44961,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,7,11,4,192,False,True,94.0,60.0,45.0,1.0,1.0,1.0,1064.0,-155.05
2025-07-10,B085Q4BJFK,USA,Amazon,94.0,1.0,94.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,198.0,0.06,B07F1RGZTH,9995.0,180.0,55.53,6.02,169.28,-48.97781333,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,10,3,191,False,True,55.0,60.0,43.0,1.0,1.0,1.0,1093.0,38.47
2025-07-09,B085Q4BJFK,USA,Amazon,55.0,1.0,55.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,208.0,0.03,B07F1RGZTH,15371.0,276.0,55.69,9.42,98.76,-3.35204,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,9,2,190,False,True,60.0,74.0,45.0,1.0,1.0,1.0,1054.0,-0.6899999999999977
2025-07-08,B085Q4BJFK,USA,Amazon,60.0,1.0,60.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,208.0,0.04,B0731FCS7T,14808.0,370.0,40.02,9.11,149.93,-82.86004,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,8,1,189,False,True,60.0,58.0,42.0,1.0,1.0,1.0,1059.0,19.979999999999997
2025-09-25,B085Q5RZHG,USA,Amazon,34.0,1.0,34.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,218.0,0.04,B0731FCS7T,6136.0,186.0,32.99,8.08,103.06,31.16749063,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,35.0,66.0,75.0,1.0,1.0,1.0,1033.0,1.009999999999998
2025-09-20,B085Q5RZHG,USA,Amazon,35.0,1.0,35.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,236.0,0.04,B0731DWW5K,5251.0,173.0,30.35,5.32,115.32,21.738,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,20,5,263,True,False,38.0,45.0,42.0,1.0,1.0,1.0,1034.0,4.649999999999999
2025-09-19,B085Q5RZHG,USA,Amazon,38.0,1.0,38.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,222.0,0.04,B0731DFTR2,5083.0,231.0,22.0,5.93,172.73,16.8872,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,19,4,262,False,False,66.0,54.5,48.0,1.0,2.0,1.0,1037.0,16.0
2025-09-18,B085Q5RZHG,USA,Amazon,66.0,1.0,66.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,119.0,0.11,B07F1ZB48H,4861.0,203.0,23.95,7.81,275.57,-2.96690937,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,18,3,261,False,False,45.0,92.0,48.0,1.0,1.0,1.0,1065.0,42.05
2025-08-23,B085Q5RZHG,USA,Amazon,45.0,1.0,45.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,169.0,0.07,B0731FCS7T,7275.0,196.0,37.12,11.54,121.23,-1.56,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,8,23,5,235,True,False,54.5,75.0,44.0,2.0,1.0,1.0,1044.0,7.880000000000003
2025-07-12,B085Q5RZHG,USA,Amazon,109.0,2.0,54.5,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,191.0,0.07,B0861WC4FS,11421.0,52.0,219.63,6.87,24.81,8.208,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,1.0986122886681096,2025,7,12,5,193,True,False,92.0,42.0,46.0,1.0,1.0,1.0,1053.5,-165.13
2025-07-11,B085Q5RZHG,USA,Amazon,92.0,1.0,92.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,223.0,0.05,B0861WC4FS,9022.0,41.0,220.05,5.01,41.81,31.3232,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,7,11,4,192,False,True,75.0,48.0,80.0,1.0,1.0,1.0,1091.0,-128.05
2025-09-27,B085Q6K17Y,USA,Amazon,18.0,1.0,18.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,275.0,0.03,B0731DWW5K,3485.0,115.0,30.3,4.9,59.41,-2.306553333,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,27,5,270,True,False,22.0,23.0,28.0,1.0,1.0,1.0,1017.0,-12.3
2025-09-26,B085Q6K17Y,USA,Amazon,22.0,1.0,22.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,254.0,0.03,B0731DWW5K,3693.0,122.0,30.27,5.15,72.68,-3.13208,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,26,4,269,False,False,25.0,23.0,34.0,1.0,1.0,1.0,1021.0,-8.27
2025-09-25,B085Q6K17Y,USA,Amazon,25.0,1.0,25.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,241.0,0.03,B0731FCS7T,6136.0,186.0,32.99,8.08,75.78,8.159193333,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,23.0,13.0,25.0,1.0,1.0,2.0,1024.0,-7.990000000000002
2025-09-24,B085Q6K17Y,USA,Amazon,23.0,1.0,23.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,245.0,0.03,B0731DWW5K,3649.0,120.0,30.41,5.31,75.63,-3.35411,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,24,2,267,False,False,23.0,17.0,20.0,1.0,1.0,1.0,1022.0,-7.41
2025-09-23,B085Q6K17Y,USA,Amazon,23.0,1.0,23.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,245.0,0.03,B0731DWW5K,3671.0,121.0,30.34,5.4,75.81,-3.59078,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,23,1,266,False,False,13.0,28.0,15.0,1.0,1.0,1.0,1022.0,-7.34
2025-09-22,B085Q6K17Y,USA,Amazon,13.0,1.0,13.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,288.0,0.02,B0731DWW5K,3796.0,125.0,30.37,5.29,42.81,-3.35881,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,22,0,265,False,False,17.0,34.0,15.0,1.0,1.0,1.0,1012.0,-17.37
2025-09-21,B085Q6K17Y,USA,Amazon,17.0,1.0,17.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,274.0,0.02,B0731DWW5K,4512.0,149.0,30.28,5.16,56.14,5.15244,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,21,6,264,True,False,28.0,25.0,19.0,1.0,2.0,1.0,1016.0,-13.280000000000001
2025-09-26,B085Q6XGVB,USA,Amazon,23.0,1.0,23.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,253.0,0.03,B0731DWW5K,3693.0,122.0,30.27,5.15,75.98,-1.124480826,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,26,4,269,False,False,25.0,32.0,33.0,1.0,1.0,1.0,1022.0,-7.27
2025-09-25,B085Q6XGVB,USA,Amazon,25.0,1.0,25.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,242.0,0.03,B0731FCS7T,6136.0,186.0,32.99,8.08,75.78,-2.342053815,Indoor Equipment,Strength Training,Lower body exercises,Kettlebells,Standard Kettlebells,0.6931471805599453,2025,9,25,3,268,False,False,24.0,33.0,34.0,1.0,1.0,1.0,1024.0,-7.990000000000002
